10,7,1982,671,350,253,1,0,1
10,8,2161,781,197,403,1,0,1
11,0,18,70,275,496,1,0,1
11,1,18,551,258,646,1,0,1
11,2,1187,346,431,577,1,0,1
11,3,760,20,618,218,1,0,1
11,4,1330,33,585,313,1,0,1
11,5,2012,334,325,185,1,0,1
11,6,1885,549,407,293,1,0,1
11,7,1982,671,350,253,1,0,1
11,8,2161,781,198,402,1,0,1
12,0,18,70,275,496,1,0,1
12,1,18,551,258,646,1,0,1
12,2,1187,346,431,577,1,0,1
12,3,760,20,618,218,1,0,1
12,4,1330,33,585,313,1,0,1
12,5,2012,334,325,185,1,0,1
12,6,1885,549,407,293,1,0,1
12,7,1982,671,350,252,1,0,1
12,8,2160,781,198,401,1,0,1
13,0,18,70,275,496,1,0,1
13,1,18,551,258,646,1,0,1
13,2,1187,346,431,577,1,0,1
13,3,760,20,618,218,1,0,1
13,4,1330,33,585,313,1,0,1
13,5,2012,334,325,185,1,0,1
13,6,1885,549,407,294,1,0,1
13,7,1982,672,350,252,1,0,1
13,8,2160,782,199,400,1,0,1
14,0,18,70,275,496,1,0,1
14,1,18,551,258,646,1,0,1
14,2,1187,346,431,577,1,0,1
14,3,760,20,618,218,1,0,1
14,4,1330,33,585,313,1,0,1
14,5,2012,334,325,185,1,0,1
14,6,1885,549,407,294,1,0,1
14,7,1982,672,350,252,1,0,1
14,8,2159,782,199,399,1,0,1
15,0,18,70,275,496,1,0,1
15,1,18,551,258,646,1,0,1
15,2,1187,346,431,577,1,0,1
15,3,760,20,618,218,1,0,1
15,4,1330,33,585,313,1,0,1
15,5,2012,334,325,185,1,0,1
15,6,1885,549,407,294,1,0,1
15,7,1982,673,350,252,1,0,1
15,8,2159,782,199,397,1,0,1
16,0,18,70,275,496,1,0,1
16,1,18,551,258,646,1,0,1
16,2,1187,346,431,577,1,0,1
16,3,760,20,618,218,1,0,1
16,4,1330,33,585,313,1,0,1
16,5,2012,334,325,185,1,0,1
16,6,1884,549,407,294,1,0,1
16,7,1982,673,350,252,1,0,1
16,8,2158,783,200,396,1,0,1
17,0,18,70,275,496,1,0,1
17,1,18,551,258,646,1,0,1
17,2,1187,346,431,577,1,0,1
17,3,760,20,618,218,1,0,1
17,4,1330,33,585,313,1,0,1
17,5,2012,334,325,185,1,0,1
17,6,1884,549,407,294,1,0,1
17,7,1982,674,350,251,1,0,1
17,8,2158,783,200,395,1,0,1
18,0,18,70,275,496,1,0,1
18,1,18,551,258,646,1,0,1
18,2,1187,346,431,577,1,0,1
18,3,760,20,618,218,1,0,1
18,4,1330,33,585,313,1,0,1
18,5,2012,334,325,185,1,0,1
18,6,1884,549,407,294,1,0,1
18,7,1982,674,350,251,1,0,1
18,8,2158,783,200,394,1,0,1
19,0,18,70,275,496,1,0,1
19,1,18,551,258,646,1,0,1
19,2,1187,346,431,577,1,0,1
19,3,760,20,618,218,1,0,1
19,4,1330,33,585,313,1,0,1
19,5,2012,334,325,185,1,0,1
19,6,1884,549,407,294,1,0,1
19,7,1982,675,350,251,1,0,1
19,8,2157,784,201,393,1,0,1
20,0,18,70,275,496,1,0,1
20,1,18,551,258,646,1,0,1
20,2,1187,346,431,577,1,0,1
20,3,760,20,618,218,1,0,1
20,4,1330,33,585,313,1,0,1
20,5,2012,334,325,185,1,0,1
20,6,1884,549,407,294,1,0,1
20,7,1982,675,350,251,1,0,1
20,8,2157,784,201,392,1,0,1
21,0,18,70,275,496,1,0,1
21,1,18,551,258,646,1,0,1
21,2,1187,346,431,577,1,0,1
21,3,760,20,618,218,1,0,1
21,4,1330,33,585,313,1,0,1
21,5,2012,334,325,185,1,0,1
21,6,1884,549,407,294,1,0,1
21,7,1982,676,350,251,1,0,1
21,8,2156,784,202,391,1,0,1
22,0,18,70,275,496,1,0,1
22,1,18,551,258,646,1,0,1
22,2,1187,346,431,577,1,0,1
22,3,760,20,618,218,1,0,1
22,4,1330,33,585,313,1,0,1
22,5,2012,334,325,185,1,0,1
22,6,1884,549,407,294,1,0,1
22,7,1982,676,350,250,1,0,1
22,8,2156,785,202,390,1,0,1
23,0,18,70,275,496,1,0,1
23,1,18,551,258,646,1,0,1
23,2,1187,346,431,577,1,0,1
23,3,760,20,618,218,1,0,1
23,4,1330,33,585,313,1,0,1
23,5,2012,334,325,185,1,0,1
23,6,1884,549,407,294,1,0,1
23,7,1982,676,350,250,1,0,1
23,8,2155,785,202,389,1,0,1
24,0,18,70,275,496,1,0,1
24,1,18,551,258,646,1,0,1
24,2,1187,346,431,577,1,0,1
24,3,760,20,618,218,1,0,1
24,4,1330,33,585,313,1,0,1
24,5,2012,334,325,185,1,0,1
24,6,1884,549,407,294,1,0,1
24,7,1982,677,350,250,1,0,1
24,8,2155,785,203,387,1,0,1
25,0,18,70,275,496,1,0,1
25,1,18,551,258,646,1,0,1
25,2,1187,346,431,577,1,0,1
25,3,760,20,618,218,1,0,1
25,4,1330,33,585,313,1,0,1
25,5,2012,334,325,185,1,0,1
25,6,1884,549,407,294,1,0,1
25,7,1982,677,350,250,1,0,1
25,8,2155,785,203,386,1,0,1
26,0,18,70,275,496,1,0,1
26,1,18,551,258,646,1,0,1
26,2,1187,346,431,577,1,0,1
26,3,760,20,618,218,1,0,1
26,4,1330,33,585,313,1,0,1
26,5,2012,334,325,185,1,0,1
26,6,1884,549,407,294,1,0,1
26,7,1982,678,350,249,1,0,1
26,8,2154,786,204,385,1,0,1
27,0,18,70,275,496,1,0,1
27,1,18,551,258,646,1,0,1
27,2,1187,346,431,577,1,0,1
27,3,760,20,618,218,1,0,1
27,4,1330,33,585,313,1,0,1
27,5,2012,334,325,185,1,0,1
27,6,1884,549,407,294,1,0,1
27,7,1982,678,350,249,1,0,1
27,8,2154,786,204,384,1,0,1
28,0,18,70,275,496,1,0,1
28,1,18,551,258,646,1,0,1
28,2,1187,346,431,577,1,0,1
28,3,760,20,618,218,1,0,1
28,4,1330,33,585,313,1,0,1
28,5,2012,334,325,185,1,0,1
28,6,1884,549,407,294,1,0,1
28,7,1982,679,350,249,1,0,1
28,8,2153,786,204,383,1,0,1
29,0,18,70,275,496,1,0,1
29,1,18,551,258,646,1,0,1
29,2,1187,346,431,577,1,0,1
29,3,760,20,618,218,1,0,1
29,4,1330,33,585,313,1,0,1
29,5,2012,334,325,185,1,0,1
29,6,1884,549,407,294,1,0,1
29,7,1982,679,350,249,1,0,1
29,8,2153,787,205,382,1,0,1
30,0,18,70,275,496,1,0,1
30,1,18,551,258,646,1,0,1
30,2,1187,346,431,577,1,0,1
30,3,760,20,618,218,1,0,1
30,4,1330,33,585,313,1,0,1
30,5,2012,334,325,185,1,0,1
30,6,1884,549,407,294,1,0,1
30,7,1982,680,350,249,1,0,1
30,8,2152,787,205,381,1,0,1
31,0,18,70,275,496,1,0,1
31,1,18,551,258,646,1,0,1
31,2,1187,346,431,577,1,0,1
31,3,760,20,618,218,1,0,1
31,4,1330,33,585,313,1,0,1
31,5,2012,334,325,185,1,0,1
31,6,1884,549,407,294,1,0,1
31,7,1982,680,350,248,1,0,1
31,8,2152,787,205,380,1,0,1
32,0,18,70,275,496,1,0,1
32,1,18,551,258,646,1,0,1
32,2,1187,346,431,577,1,0,1
32,3,760,20,618,218,1,0,1
32,4,1330,33,585,313,1,0,1
32,5,2012,334,325,185,1,0,1
32,6,1884,549,407,294,1,0,1
32,7,1982,681,350,248,1,0,1
32,8,2151,788,206,379,1,0,1
33,0,18,70,275,496,1,0,1
33,1,18,551,258,646,1,0,1
33,2,1187,346,431,577,1,0,1
33,3,760,20,618,218,1,0,1
33,4,1330,33,585,313,1,0,1
33,5,2012,334,325,185,1,0,1
33,6,1884,549,407,294,1,0,1
33,7,1982,681,350,248,1,0,1
33,8,2151,788,206,377,1,0,1
34,0,18,70,275,496,1,0,1
34,1,18,551,258,646,1,0,1
34,2,1187,346,431,577,1,0,1
34,3,760,20,618,218,1,0,1
34,4,1330,33,585,313,1,0,1
34,5,2012,334,325,185,1,0,1
34,6,1884,549,407,294,1,0,1
34,7,1982,681,350,248,1,0,1
34,8,2151,788,207,376,1,0,1
35,0,18,70,275,496,1,0,1
35,1,18,551,258,646,1,0,1
35,2,1187,346,431,577,1,0,1
35,3,760,20,617,218,1,0,1
35,4,1330,33,585,313,1,0,1
35,5,2012,334,325,185,1,0,1
35,6,1884,549,407,294,1,0,1
35,7,1982,682,350,248,1,0,1
35,8,2150,789,207,375,1,0,1
36,0,18,70,275,496,1,0,1
36,1,18,551,258,646,1,0,1
36,2,1187,346,431,577,1,0,1
36,3,760,20,617,218,1,0,1
36,4,1330,33,585,313,1,0,1
36,5,2012,334,325,185,1,0,1
36,6,1884,549,407,294,1,0,1
36,7,1982,682,350,247,1,0,1
36,8,2150,789,207,374,1,0,1
37,0,18,70,275,496,1,0,1
37,1,18,551,258,646,1,0,1
37,2,1187,346,431,577,1,0,1
37,3,760,20,617,218,1,0,1
37,4,1330,33,585,313,1,0,1
37,5,2012,334,325,185,1,0,1
37,6,1884,549,407,294,1,0,1
37,7,1982,683,350,247,1,0,1
37,8,2149,789,208,373,1,0,1
38,0,18,70,275,496,1,0,1
38,1,18,551,258,646,1,0,1
38,2,1187,346,431,577,1,0,1
38,3,760,20,617,218,1,0,1
38,4,1330,33,585,313,1,0,1
38,5,2012,334,325,185,1,0,1
38,6,1884,549,407,295,1,0,1
38,7,1982,683,350,247,1,0,1
38,8,2149,789,208,372,1,0,1
39,0,18,70,275,496,1,0,1
39,1,18,551,258,646,1,0,1
39,2,1187,346,431,577,1,0,1
39,3,760,20,617,218,1,0,1
39,4,1330,33,585,313,1,0,1
39,5,2012,334,325,185,1,0,1
39,6,1884,549,407,295,1,0,1
39,7,1982,684,350,247,1,0,1
39,8,2148,790,208,371,1,0,1
40,0,18,70,275,496,1,0,1
40,1,18,551,258,646,1,0,1
40,2,1187,346,431,577,1,0,1
40,3,760,20,617,218,1,0,1
40,4,1330,33,585,313,1,0,1
40,5,2012,334,325,185,1,0,1
40,6,1884,549,407,295,1,0,1
40,7,1982,684,350,246,1,0,1
40,8,2148,790,209,370,1,0,1
41,0,18,70,275,496,1,0,1
41,1,18,551,258,646,1,0,1
41,2,1187,346,431,577,1,0,1
41,3,760,20,617,218,1,0,1
41,4,1330,33,585,313,1,0,1
41,5,2013,334,324,185,1,0,1
41,6,1884,549,407,295,1,0,1
41,7,1982,685,350,246,1,0,1
41,8,2148,790,209,368,1,0,1
42,0,18,70,275,496,1,0,1
42,1,18,551,258,646,1,0,1
42,2,1187,346,431,577,1,0,1
42,3,760,20,617,218,1,0,1
42,4,1330,33,585,313,1,0,1
42,5,2013,334,324,185,1,0,1
42,6,1884,549,407,295,1,0,1
42,7,1982,685,350,246,1,0,1
42,8,2147,791,210,367,1,0,1
43,0,18,70,275,496,1,0,1
43,1,18,551,258,646,1,0,1
43,2,1187,346,431,577,1,0,1
43,3,760,20,617,218,1,0,1
43,4,1330,33,585,313,1,0,1
43,5,2013,334,324,185,1,0,1
43,6,1884,549,407,295,1,0,1
43,7,1982,685,350,246,1,0,1
43,8,2147,791,210,366,1,0,1
44,0,18,70,275,496,1,0,1
44,1,18,551,258,646,1,0,1
44,2,1187,346,431,577,1,0,1
44,3,760,20,617,218,1,0,1
44,4,1330,33,585,313,1,0,1
44,5,2013,334,324,185,1,0,1
44,6,1884,549,407,295,1,0,1
44,7,1982,686,350,246,1,0,1
44,8,2146,791,210,365,1,0,1
45,0,18,70,275,496,1,0,1
45,1,18,551,258,646,1,0,1
45,2,1187,346,431,577,1,0,1
45,3,760,20,617,218,1,0,1
45,4,1330,33,585,313,1,0,1
45,5,2013,334,324,185,1,0,1
45,6,1884,549,407,295,1,0,1
45,7,1982,686,350,245,1,0,1
45,8,2146,792,211,364,1,0,1
46,0,18,70,275,496,1,0,1
46,1,18,551,258,646,1,0,1
46,2,1187,346,431,577,1,0,1
46,3,760,20,617,218,1,0,1
46,4,1330,33,585,313,1,0,1
46,5,2013,334,324,185,1,0,1
46,6,1883,549,407,295,1,0,1
46,7,1982,687,350,245,1,0,1
46,8,2145,792,211,363,1,0,1
47,0,18,70,275,496,1,0,1
47,1,18,551,258,646,1,0,1
47,2,1187,346,431,577,1,0,1
47,3,760,20,617,218,1,0,1
47,4,1330,33,585,313,1,0,1
47,5,2013,334,324,185,1,0,1
47,6,1883,549,407,295,1,0,1
47,7,1982,687,350,245,1,0,1
47,8,2145,792,211,362,1,0,1
48,0,18,70,275,496,1,0,1
48,1,18,551,258,646,1,0,1
48,2,1187,346,431,577,1,0,1
48,3,760,20,617,218,1,0,1
48,4,1330,33,585,313,1,0,1
48,5,2013,334,324,185,1,0,1
48,6,1883,549,407,295,1,0,1
48,7,1982,688,350,245,1,0,1
48,8,2144,793,212,361,1,0,1
49,0,18,70,275,496,1,0,1
49,1,18,551,258,646,1,0,1
49,2,1187,346,431,577,1,0,1
49,3,760,20,617,218,1,0,1
49,4,1330,33,585,313,1,0,1
49,5,2013,334,324,185,1,0,1
49,6,1883,549,407,295,1,0,1
49,7,1982,688,350,245,1,0,1
49,8,2144,793,212,360,1,0,1
50,0,18,70,275,496,1,0,1
50,1,18,551,258,647,1,0,1
50,2,1187,346,431,577,1,0,1
50,3,760,20,617,218,1,0,1
50,4,1330,33,585,313,1,0,1
50,5,2013,334,324,185,1,0,1
50,6,1883,549,407,295,1,0,1
50,7,1982,689,350,244,1,0,1
50,8,2144,793,213,358,1,0,1
51,0,18,70,275,496,1,0,1
51,1,18,551,258,647,1,0,1
51,2,1187,346,431,577,1,0,1
51,3,760,20,617,218,1,0,1
51,4,1330,33,585,313,1,0,1
51,5,2013,334,324,185,1,0,1
51,6,1883,549,407,295,1,0,1
51,7,1982,689,350,244,1,0,1
51,8,2143,793,213,357,1,0,1
52,0,18,70,275,496,1,0,1
52,1,18,551,258,647,1,0,1
52,2,1187,346,432,577,1,0,1
52,3,760,20,617,218,1,0,1
52,4,1330,33,585,313,1,0,1
52,5,2013,334,324,185,1,0,1
52,6,1883,549,407,295,1,0,1
52,7,1982,690,350,244,1,0,1
52,8,2143,794,213,356,1,0,1
53,0,18,70,275,496,1,0,1
53,1,18,551,258,647,1,0,1
53,2,1187,346,432,577,1,0,1
53,3,760,20,617,218,1,0,1
53,4,1330,33,585,313,1,0,1
53,5,2013,334,324,185,1,0,1
53,6,1883,549,407,295,1,0,1
53,7,1982,690,350,244,1,0,1
53,8,2142,794,214,355,1,0,1
54,0,18,70,275,496,1,0,1
54,1,18,551,258,647,1,0,1
54,2,1187,346,432,577,1,0,1
54,3,760,20,617,218,1,0,1
54,4,1330,33,585,313,1,0,1
54,5,2013,334,324,185,1,0,1
54,6,1883,549,407,295,1,0,1
54,7,1982,690,350,243,1,0,1
54,8,2142,794,214,354,1,0,1
55,0,18,70,275,496,1,0,1
55,1,18,551,258,647,1,0,1
55,2,1187,346,432,577,1,0,1
55,3,760,20,617,218,1,0,1
55,4,1330,33,585,313,1,0,1
55,5,2013,334,324,185,1,0,1
55,6,1883,549,407,295,1,0,1
55,7,1982,691,350,243,1,0,1
55,8,2141,795,215,353,1,0,1
56,0,18,70,275,496,1,0,1
56,1,18,551,258,647,1,0,1
56,2,1187,346,432,577,1,0,1
56,3,760,20,617,218,1,0,1
56,4,1330,33,585,313,1,0,1
56,5,2013,334,324,185,1,0,1
56,6,1883,549,407,295,1,0,1
56,7,1982,691,350,243,1,0,1
56,8,2141,795,215,352,1,0,1
57,0,18,70,275,496,1,0,1
57,1,18,551,258,647,1,0,1
57,2,1187,346,432,577,1,0,1
57,3,760,20,617,218,1,0,1
57,4,1330,33,585,313,1,0,1
57,5,2013,334,324,185,1,0,1
57,6,1883,549,407,295,1,0,1
57,7,1982,692,350,243,1,0,1
57,8,2141,795,215,351,1,0,1
58,0,18,70,275,496,1,0,1
58,1,18,551,258,647,1,0,1
58,2,1187,346,432,577,1,0,1
58,3,760,20,617,218,1,0,1
58,4,1330,33,585,313,1,0,1
58,5,2013,334,324,185,1,0,1
58,6,1883,549,407,295,1,0,1
58,7,1982,692,350,243,1,0,1
58,8,2140,796,216,350,1,0,1
59,0,18,70,275,496,1,0,1
59,1,18,551,258,647,1,0,1
59,2,1187,346,432,577,1,0,1
59,3,760,20,617,218,1,0,1
59,4,1330,33,585,313,1,0,1
59,5,2013,334,324,185,1,0,1
59,6,1883,549,407,295,1,0,1
59,7,1982,693,350,242,1,0,1
59,8,2140,796,216,348,1,0,1
60,0,18,70,275,496,1,0,1
60,1,18,551,258,647,1,0,1
60,2,1187,346,432,577,1,0,1
60,3,760,20,617,218,1,0,1
60,4,1330,33,585,313,1,0,1
60,5,2013,334,324,185,1,0,1
60,6,1883,549,407,295,1,0,1
60,7,1982,693,350,242,1,0,1
60,8,2139,796,216,347,1,0,1
61,0,18,70,275,496,1,0,1
61,1,18,551,258,647,1,0,1
61,2,1187,346,432,577,1,0,1
61,3,761,20,617,218,1,0,1
61,4,1330,33,585,313,1,0,1
61,5,2013,334,324,185,1,0,1
61,6,1883,549,407,295,1,0,1
61,7,1982,694,350,242,1,0,1
61,8,2139,797,217,346,1,0,1
62,0,18,70,275,496,1,0,1
62,1,18,551,258,647,1,0,1
62,2,1187,346,432,577,1,0,1
62,3,761,20,617,218,1,0,1
62,4,1330,33,585,313,1,0,1
62,5,2013,334,324,185,1,0,1
62,6,1883,549,407,295,1,0,1
62,7,1982,694,350,242,1,0,1
62,8,2138,797,217,345,1,0,1
63,0,18,70,275,496,1,0,1
63,1,18,551,258,647,1,0,1
63,2,1187,346,432,577,1,0,1
63,3,761,20,617,218,1,0,1
63,4,1330,33,585,313,1,0,1
63,5,2013,334,324,185,1,0,1
63,6,1883,549,407,296,1,0,1
63,7,1982,695,350,242,1,0,1
63,8,2138,797,218,344,1,0,1
64,0,18,70,275,496,1,0,1
64,1,18,551,258,647,1,0,1
64,2,1187,346,432,577,1,0,1
64,3,761,20,617,218,1,0,1
64,4,1330,33,585,313,1,0,1
64,5,2013,334,324,185,1,0,1
64,6,1883,549,407,296,1,0,1
64,7,1982,695,350,241,1,0,1
64,8,2137,798,218,343,1,0,1
65,0,18,70,275,496,1,0,1
65,1,18,551,258,647,1,0,1
65,2,1187,346,432,577,1,0,1
65,3,761,20,617,218,1,0,1
65,4,1330,33,585,313,1,0,1
65,5,2013,334,324,185,1,0,1
65,6,1883,549,407,296,1,0,1
65,7,1982,695,350,241,1,0,1
65,8,2137,798,218,342,1,0,1
66,0,18,70,275,496,1,0,1
66,1,18,551,258,647,1,0,1
66,2,1187,346,432,577,1,0,1
66,3,761,20,617,218,1,0,1
66,4,1330,33,585,313,1,0,1
66,5,2013,334,324,185,1,0,1
66,6,1883,549,407,296,1,0,1
66,7,1982,696,350,241,1,0,1
66,8,2137,798,219,341,1,0,1
67,0,18,70,275,496,1,0,1
67,1,18,551,258,647,1,0,1
67,2,1187,346,432,577,1,0,1
67,3,761,20,617,218,1,0,1
67,4,1330,33,585,313,1,0,1
67,5,2013,334,324,185,1,0,1
67,6,1883,549,407,296,1,0,1
67,7,1982,696,350,241,1,0,1
67,8,2136,798,219,340,1,0,1
68,0,18,70,275,496,1,0,1
68,1,18,551,258,647,1,0,1
68,2,1187,346,432,577,1,0,1
68,3,761,20,617,218,1,0,1
68,4,1330,33,585,313,1,0,1
68,5,2013,334,324,185,1,0,1
68,6,1883,549,407,296,1,0,1
68,7,1982,697,350,240,1,0,1
68,8,2136,799,219,338,1,0,1
69,0,18,70,275,496,1,0,1
69,1,18,551,258,647,1,0,1
69,2,1187,346,432,577,1,0,1
69,3,761,20,617,218,1,0,1
69,4,1330,33,585,313,1,0,1
69,5,2013,334,324,185,1,0,1
69,6,1883,549,407,296,1,0,1
69,7,1982,697,350,240,1,0,1
69,8,2135,799,220,337,1,0,1
70,0,18,70,275,496,1,0,1
70,1,18,551,258,647,1,0,1
70,2,1187,346,432,577,1,0,1
70,3,761,20,617,218,1,0,1
70,4,1330,33,585,313,1,0,1
70,5,2013,334,324,185,1,0,1
70,6,1883,549,407,296,1,0,1
70,7,1982,698,350,240,1,0,1
70,8,2135,799,220,336,1,0,1
71,0,18,70,275,496,1,0,1
71,1,18,551,258,647,1,0,1
71,2,1187,346,432,577,1,0,1
71,3,761,20,617,218,1,0,1
71,4,1330,33,585,313,1,0,1
71,5,2013,334,324,185,1,0,1
71,6,1883,549,407,296,1,0,1
71,7,1982,698,350,240,1,0,1
71,8,2134,800,221,335,1,0,1
72,0,18,70,275,496,1,0,1
72,1,18,551,258,647,1,0,1
72,2,1187,346,432,577,1,0,1
72,3,761,20,617,218,1,0,1
72,4,1330,33,585,313,1,0,1
72,5,2013,334,324,185,1,0,1
72,6,1883,549,407,296,1,0,1
72,7,1982,699,350,240,1,0,1
72,8,2134,800,221,334,1,0,1
73,0,18,70,275,496,1,0,1
73,1,18,551,258,647,1,0,1
73,2,1187,346,432,577,1,0,1
73,3,761,20,617,218,1,0,1
73,4,1330,33,585,313,1,0,1
73,5,2013,334,324,185,1,0,1
73,6,1883,549,407,296,1,0,1
73,7,1982,699,350,239,1,0,1
73,8,2131,799,224,336,1,0,1
74,0,18,70,275,496,1,0,1
74,1,18,551,258,647,1,0,1
74,2,1187,346,432,577,1,0,1
74,3,761,20,617,218,1,0,1
74,4,1330,33,585,313,1,0,1
74,5,2013,334,324,185,1,0,1
74,6,1883,549,407,296,1,0,1
74,7,1982,700,350,239,1,0,1
74,8,2129,798,226,338,1,0,1
75,0,18,70,275,496,1,0,1
75,1,18,551,258,647,1,0,1
75,2,1187,346,432,577,1,0,1
75,3,761,20,617,218,1,0,1
75,4,1330,33,585,313,1,0,1
75,5,2013,334,324,185,1,0,1
75,6,1883,549,407,296,1,0,1
75,7,1982,700,350,239,1,0,1
75,8,2126,798,229,339,1,0,1
76,0,18,70,275,496,1,0,1
76,1,18,551,258,647,1,0,1
76,2,1187,346,432,577,1,0,1
76,3,761,20,617,218,1,0,1
76,4,1330,33,585,313,1,0,1
76,5,2013,334,324,185,1,0,1
76,6,1882,549,407,296,1,0,1
76,7,1956,701,381,205,1,0,1
76,8,2124,797,232,341,1,0,1
77,0,18,70,275,496,1,0,1
77,1,18,550,258,647,1,0,1
77,2,1187,346,432,577,1,0,1
77,3,761,20,617,218,1,0,1
77,4,1330,33,585,313,1,0,1
77,5,2013,334,324,185,1,0,1
77,6,1882,549,407,296,1,0,1
77,7,1984,709,365,200,1,0,1
77,8,2121,796,235,343,1,0,1
78,0,18,70,275,496,1,0,1
78,1,18,550,258,647,1,0,1
78,2,1186,346,432,577,1,0,1
78,3,761,20,617,218,1,0,1
78,4,1330,33,585,313,1,0,1
78,5,2013,334,324,185,1,0,1
78,6,1882,549,407,296,1,0,1
78,7,1984,709,365,200,1,0,1
78,8,2118,795,237,345,1,0,1
79,0,18,70,275,496,1,0,1
79,1,18,550,258,647,1,0,1
79,2,1186,346,432,577,1,0,1
79,3,761,20,617,218,1,0,1
79,4,1330,33,585,313,1,0,1
79,5,2013,334,324,185,1,0,1
79,6,1882,549,407,296,1,0,1
79,7,1984,709,365,201,1,0,1
79,8,2116,795,240,347,1,0,1
80,0,18,70,275,496,1,0,1
80,1,18,550,258,647,1,0,1
80,2,1186,346,432,577,1,0,1
80,3,761,20,617,218,1,0,1
80,4,1330,33,585,313,1,0,1
80,5,2013,334,324,185,1,0,1
80,6,1882,549,407,296,1,0,1
80,7,1984,709,365,201,1,0,1
80,8,2113,794,243,349,1,0,1
81,0,18,70,275,496,1,0,1
81,1,18,550,258,647,1,0,1
81,2,1186,346,432,577,1,0,1
81,3,761,20,617,218,1,0,1
81,4,1330,33,585,313,1,0,1
81,5,2013,334,324,185,1,0,1
81,6,1882,549,407,296,1,0,1
81,7,1984,709,365,201,1,0,1
81,8,2111,793,245,350,1,0,1
82,0,18,70,275,496,1,0,1
82,1,18,550,258,647,1,0,1
82,2,1186,346,432,577,1,0,1
82,3,761,20,617,218,1,0,1
82,4,1330,33,585,313,1,0,1
82,5,2013,334,324,185,1,0,1
82,6,1882,549,407,296,1,0,1
82,7,1984,709,365,201,1,0,1
82,8,2108,792,248,352,1,0,1
83,0,18,70,275,496,1,0,1
83,1,18,550,258,647,1,0,1
83,2,1186,346,432,577,1,0,1
